Current and historic data are continuously added to St. Johns River Water Management District's database; 
subsequent reviews may reflect additions or revisions to the data. SJRWMD provides no warranty as to the 
accuracy reliability or completeness of these data. Further information can be obtained by 
contacting St. Johns River Water Management District.


Station,Point_Location_Description,Parameter,Unit_of_Measure,STORET_Number,Sample_Collection_Date_and_Time,Measured_Value,Data_Qualifier_Code,Sample_Type,MDL,PQL,Method_Description,Matrix,Major_Class_Description,Minor_Class_Description,Sample_Collection_Organization,Vendor_name,Sample_Comments,Analyte_Comments
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,08/06/2019 07:33,3.4,I,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,08/06/2019 07:33,5.86850690841675,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,09/09/2019 08:05,.4,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,09/09/2019 08:05,2,T,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,09/09/2019 08:05,3.95034384727478,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,10/08/2019 11:30,.7,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,10/08/2019 11:30,2.8,I,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,10/08/2019 11:30,3.16020154953003,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,11/06/2019 07:45,.5,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,11/06/2019 07:45,3.6,I,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,11/06/2019 07:45,4.40772581100464,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,12/04/2019 08:43,.6,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,12/04/2019 08:43,2,T,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,12/04/2019 08:43,2.30798077583313,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,01/08/2020 08:25,.3,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,01/08/2020 08:25,2.2,I,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,01/08/2020 08:25,3.57809591293335,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,02/06/2020 09:06,.5,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,02/06/2020 09:06,4.4,I,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,02/06/2020 09:06,3.83093428611755,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,04/06/2020 08:40,.35,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,04/06/2020 08:40,5,TQ,GRAB,5,20,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","","3377-04/20/2020 Analyst Initial; Analyzed out of time frame due to instrument issues."
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,04/06/2020 08:40,3.78855729103088,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,09/02/2020 10:21,6.2,I,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,09/02/2020 10:21,1.78562033176422,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,10/07/2020 10:43,2.6,I,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,10/07/2020 10:43,1.92034959793091,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,11/02/2020 09:34,3,I,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,11/02/2020 09:34,3.32053470611572,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,12/02/2020 10:10,.3,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,12/02/2020 10:10,2,T,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,12/02/2020 10:10,3.21347618103027,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,01/04/2021 09:30,.4,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,01/04/2021 09:30,3.2,I,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,01/04/2021 09:30,3.16238021850586,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,02/15/2021 09:05,.3,,P01,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,02/15/2021 09:06,.3,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,02/15/2021 09:06,2.6,I,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,02/15/2021 09:06,5.16914510726929,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,03/02/2021 09:29,.2,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,03/02/2021 09:29,4.8,I,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,03/02/2021 09:29,5.2158350944519,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,04/20/2021 08:13,.4,,P01,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,04/20/2021 08:14,.4,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,04/20/2021 08:14,4,I,GRAB,4,8,"SM2540D",WATER,Ambient,None,21FLSJWM,"Advanced Environmental Laboratories (AEL)","","06/24/21 cfrysing:Updated contract lab qualifer(s) from (T) to (I)."
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,04/20/2021 08:14,2.26898860931396,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,05/03/2021 09:25,.2,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,05/03/2021 09:25,4.8,I,GRAB,4,8,"SM2540D",WATER,Ambient,None,21FLSJWM,"Advanced Environmental Laboratories (AEL)","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,05/03/2021 09:25,5.00815629959106,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,06/03/2021 08:53,.5,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,06/03/2021 08:53,4,I,GRAB,4,8,"SM2540D",WATER,Ambient,None,21FLSJWM,"Advanced Environmental Laboratories (AEL)","","07/26/21 cfrysing:Updated contract lab qualifer(s) from (T) to (I)."
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,06/03/2021 08:53,4.24103355407715,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,07/06/2021 08:02,.4,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,07/06/2021 08:02,2.8,I,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,07/06/2021 08:02,3.61574625968933,Q,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","","3096-07/08/2021 Analyst Initial; Analyzed out of time frame 1851 101821"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,08/02/2021 08:20,.2,,P01,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,08/02/2021 08:22,.2,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,08/02/2021 08:22,3.4,I,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,08/02/2021 08:22,2.44208216667175,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,09/01/2021 07:59,.3,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,09/01/2021 07:59,5,I,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,09/01/2021 07:59,3.40681672096252,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,11/29/2021 08:06,.6,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,11/29/2021 08:06,2,T,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,11/29/2021 08:06,1.53320980072021,,GRAB,.5,1.5,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,01/03/2022 08:34,2,T,GRAB,2,8,"SM 22nd Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,01/03/2022 08:34,2.05276012420654,,GRAB,.5,1.5,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,01/31/2022 08:38,.45,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,01/31/2022 08:38,2,T,GRAB,2,8,"SM 22nd Ed 2540D (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,01/31/2022 08:38,1.37772929668427,I,GRAB,.5,1.5,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,03/01/2022 09:04,.2,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,03/01/2022 09:04,10.4,,GRAB,2,8,"SM 22nd Ed 2540D (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,03/01/2022 09:04,5.13732957839966,,GRAB,.5,1.5,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,03/31/2022 08:39,4.8001,I,GRAB,2,8,"SM 22nd Ed 2540D (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,03/31/2022 08:39,4.30091381072998,,GRAB,.5,1.5,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,05/03/2022 08:14,.3,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,05/03/2022 08:14,41.5999,,GRAB,2,8,"SM 22nd Ed 2540D (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,05/03/2022 08:14,17.7378063201904,,GRAB,.5,1.5,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,06/01/2022 07:52,.5,S,P01,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,06/01/2022 07:53,.5,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,06/01/2022 07:53,2.5998,I,GRAB,2,8,"SM 22nd Ed 2540D (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,06/01/2022 07:53,4.18450832366943,,GRAB,.5,1.5,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,07/05/2022 08:28,.5,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,07/05/2022 08:28,16,T,GRAB,16,32,"SM2540D",WATER,Ambient,None,21FLSJWM,"Advanced Environmental Laboratories (AEL)","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,07/05/2022 08:28,3.13184976577759,,GRAB,.5,1.5,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,09/01/2022 08:28,.2,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,09/01/2022 08:28,16,T,GRAB,16,32,"SM2540D",WATER,Ambient,None,21FLSJWM,"Advanced Environmental Laboratories (AEL)","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,09/01/2022 08:28,2.03123617172241,,GRAB,.5,2,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,10/06/2022 09:40,2,T,GRAB,2,8,"SM 22nd Ed 2540D (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,10/06/2022 09:40,2.54046154022217,,GRAB,.5,2,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,11/03/2022 08:20,.2,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,11/03/2022 08:20,16,T,GRAB,16,32,"SM2540D",WATER,Ambient,None,21FLSJWM,"Advanced Environmental Laboratories (AEL)","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,11/03/2022 08:20,1.88768696784973,I,GRAB,.5,2,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,12/07/2022 08:19,16,T,GRAB,16,32,"SM2540D",WATER,Ambient,None,21FLSJWM,"Advanced Environmental Laboratories (AEL)","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,12/07/2022 08:19,2.09205293655396,,GRAB,.5,2,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","No Secchi collected from bridge",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,01/04/2023 08:09,.2,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","Geotech filter rinsed with 1L","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,01/04/2023 08:09,16,T,GRAB,16,32,"SM2540D",WATER,Ambient,None,21FLSJWM,"Advanced Environmental Laboratories (AEL)","Geotech filter rinsed with 1L",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,01/04/2023 08:09,1.50165069103241,I,GRAB,.5,2,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","Geotech filter rinsed with 1L",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,02/06/2023 08:51,.2,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,02/06/2023 08:51,16,TQ,GRAB,16,32,"SM2540D",WATER,Ambient,None,21FLSJWM,"Advanced Environmental Laboratories (AEL)","","05/02/23 cfrysing: Contract lab analyzed samples outside of hold time."
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,02/06/2023 08:51,1.87904608249664,I,GRAB,.5,2,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,03/01/2023 07:55,.2,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","Site too shallow for profile reading","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,03/01/2023 07:55,9.2502,I,GRAB,2.5,10,"SM 22nd Ed 2540D (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","Site too shallow for profile reading",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,03/01/2023 07:55,5.5493,,GRAB,.5,2,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","Site too shallow for profile reading",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,04/04/2023 08:15,.2,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,04/04/2023 08:15,11,,GRAB,2.5,10,"SM 22nd Ed 2540D (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Turbidity",ntu,82079,04/04/2023 08:15,7.8058,,GRAB,.5,2,"SM 22nd Ed 2130B",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","Secchi",m,78,05/04/2023 08:25,.3,S,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","","Secchi Visible on Bottom"
NCBMOSES,"Moses Creek on west side of US1 (upstm side)","TSS",mg/L,530,05/04/2023 08:25,2,T,GRAB,2,8,"SM 22nd Ed 2540D (Modified)",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
