Station,Point_Location_Description,Parameter,Unit_of_Measure,STORET_Number,Sample_Collection_Date_and_Time,Measured_Value,Data_Qualifier_Code,Sample_Type,MDL,PQL,Method_Description,Matrix,Major_Class_Description,Minor_Class_Description,Sample_Collection_Organization,Vendor_name,Sample_Comments,Analyte_Comments
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,3/19/2009 9:30,2,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM/BCI,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,3/19/2009 9:30,22.5,,GRAB,5,5,160.2,WATER,Ambient,None,21FLSJWM/BCI,Columbia Analytical Services Inc. (CAPO)(CAS),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,3/19/2009 9:30,2.8,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM/BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/15/2009 9:15,1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,4/15/2009 9:15,27,,GRAB,5,5,160.2,WATER,Ambient,None,BCI,Columbia Analytical Services Inc. (CAPO)(CAS),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,4/15/2009 9:15,11.5,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/15/2009 9:17,1,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,5/11/2009 9:35,1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,5/11/2009 9:35,22.5,,GRAB,5,5,160.2,WATER,Ambient,None,BCI,Columbia Analytical Services Inc. (CAPO)(CAS),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,5/11/2009 9:35,6.6,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,6/9/2009 9:15,0.5,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,6/9/2009 9:15,24,,GRAB,5,5,160.2,WATER,Ambient,None,BCI,Columbia Analytical Services Inc. (CAPO)(CAS),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,6/9/2009 9:15,14.1,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,6/9/2009 9:17,0.5,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,7/13/2009 9:15,0.85,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,HC,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,7/13/2009 9:15,15.3,,GRAB,5,5,160.2,WATER,Ambient,None,BCI,Columbia Analytical Services Inc. (CAPO)(CAS),HC,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,7/13/2009 9:15,7.9,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,HC,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/10/2009 9:05,0.4,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,HC,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,8/10/2009 9:05,32,,GRAB,5,20,EPA 160.2,WATER,Ambient,None,BCI,Advanced Environmental Laboratories (AEL),HC,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,8/10/2009 9:05,12.5,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,HC,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/10/2009 9:07,0.4,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,HC,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,9/28/2009 9:35,0.8,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM/BCI,SJRWMD Field Data,HC,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,9/28/2009 9:35,24,,GRAB,5,20,EPA 160.2,WATER,Ambient,None,21FLSJWM/BCI,Advanced Environmental Laboratories (AEL),HC,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,9/28/2009 9:35,5.2,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJWM/BCI,SJRWMD Laboratory Services,HC,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/15/2009 9:10,1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,10/15/2009 9:10,37,,GRAB,1.4,2.5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",,SR 1-12-10; Dilution <>1 represents 200mL/actual sample volume filtered. The sample was not diluted.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,10/15/2009 9:10,8.6,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/15/2009 9:12,1,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,11/24/2009 9:25,1.2,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,11/24/2009 9:25,35,,GRAB,1.4,2.5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",,SR 1-12-10; Dilution <>1 represents 200mL/actual sample volume filtered. The sample was not diluted.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,11/24/2009 9:25,5.4,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,1228-11/30/2009 Analyst Rerun; QCCS Failure.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,12/28/2009 9:45,1.6,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,12/28/2009 9:45,29,,GRAB,1.45,2.5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,12/28/2009 9:45,2.7,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,12/28/2009 9:47,1.6,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,1/20/2010 10:00,2,L,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,Secchi on Bottom
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,1/20/2010 10:00,28,,GRAB,1.45,2.5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,1/20/2010 10:00,1.8,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/23/2010 9:30,1.2,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,2/23/2010 9:30,15,,GRAB,1.45,2.5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,2/23/2010 9:30,3.5,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/23/2010 9:32,1.2,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,3/24/2010 10:00,1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,3/24/2010 10:00,19,,GRAB,1.45,2.5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,3/24/2010 10:00,5.8,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/22/2010 10:00,0.9,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,4/22/2010 10:00,30,,GRAB,1.45,2.5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,4/22/2010 10:00,7.8,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/22/2010 10:02,0.9,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,5/11/2010 13:10,42,,GRAB,1.45,2.5,SM2540D,WATER,Other,Other-Diagnostic,21FLSJWM/,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,5/27/2010 9:45,1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,5/27/2010 9:45,14,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,5/27/2010 9:45,10.9,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,6/24/2010 9:30,0.9,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,6/24/2010 9:30,24,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,6/24/2010 9:30,9.3,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,6/24/2010 9:32,0.9,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,7/27/2010 10:00,0.5,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJRWM/BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,7/27/2010 10:00,86,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,21FLSJRWM/BCI,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,7/27/2010 10:00,12.1,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJRWM/BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,7/27/2010 10:01,0.5,,DUP,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJRWM/BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,7/27/2010 10:01,58,,DUP,2.9,5,SM2540D,WATER,Ambient,None,21FLSJRWM/BCI,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,7/27/2010 10:01,12.5,,DUP,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJRWM/BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/25/2010 8:50,0.7,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,8/25/2010 8:50,43,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,8/25/2010 8:50,8.202459335,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,9/22/2010 8:50,0.9,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,Rainfall for the previous two days was ~ 0.06 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,9/22/2010 8:50,54,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",Rainfall for the previous two days was ~ 0.06 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,9/22/2010 8:50,9.4,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,Rainfall for the previous two days was ~ 0.06 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,9/22/2010 8:51,0.9,,DUP,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,9/22/2010 8:51,55,,DUP,2.9,5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,9/22/2010 8:51,8.36,,DUP,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/25/2010 10:15,0.7,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJRWM/BCI,SJRWMD Field Data,Rainfall for the past 2 days: 0.001 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,10/25/2010 10:15,59,Q,GRAB,2.9,5,SM2540D,WATER,Ambient,None,21FLSJRWM/BCI,"TestAmerica, Incorporated",Rainfall for the past 2 days: 0.001 in.,Analyzed one day outside method holding time due to analyst oversight
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,10/25/2010 10:15,15.13000393,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJRWM/BCI,SJRWMD Laboratory Services,Rainfall for the past 2 days: 0.001 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/25/2010 10:17,0.7,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJRWM/BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,11/18/2010 9:50,1.3,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,Rainfall for the past 2 days: 0.155 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,11/18/2010 9:50,45,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",Rainfall for the past 2 days: 0.155 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,11/18/2010 9:50,6.31591177,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,Rainfall for the past 2 days: 0.155 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,12/29/2010 9:50,2.2,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,Rainfall for past 2 days: 0 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,12/29/2010 9:50,49,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",Rainfall for past 2 days: 0 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,12/29/2010 9:50,2.784171343,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,Rainfall for past 2 days: 0 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,12/29/2010 9:52,2.2,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,1/20/2011 11:50,1.8,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI/21FLSJRWM,SJRWMD Field Data,average rainfall 2 days prior is 0.009in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,1/20/2011 11:50,44,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,BCI/21FLSJRWM,"TestAmerica, Incorporated",average rainfall 2 days prior is 0.009in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,1/20/2011 11:50,2.350826979,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI/21FLSJRWM,SJRWMD Laboratory Services,average rainfall 2 days prior is 0.009in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/17/2011 11:25,1.1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJRWM/BCI,SJRWMD Field Data,Rainfall for past 2 days: 0.045 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,2/17/2011 11:25,56,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,21FLSJRWM/BCI,"TestAmerica, Incorporated",Rainfall for past 2 days: 0.045 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,2/17/2011 11:25,7.069655418,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJRWM/BCI,SJRWMD Laboratory Services,Rainfall for past 2 days: 0.045 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/17/2011 11:27,1.1,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJRWM/BCI,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,3/16/2011 10:15,1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,Rainfall for past 2 days: 0 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,3/16/2011 10:15,54,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,BCI,"TestAmerica, Incorporated",Rainfall for past 2 days: 0 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,3/16/2011 10:15,8.748840332,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,BCI,SJRWMD Laboratory Services,Rainfall for past 2 days: 0 in.,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/6/2011 12:00,0.8,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJRWM,SJRWMD Field Data,No D.O. collected due to suspected bad reading (reading a negative D.O.). KR,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,4/6/2011 12:00,56,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,21FLSJRWM,"TestAmerica, Incorporated",No D.O. collected due to suspected bad reading (reading a negative D.O.). KR,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,4/6/2011 12:00,17.19060898,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJRWM,SJRWMD Laboratory Services,No D.O. collected due to suspected bad reading (reading a negative D.O.). KR,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/6/2011 12:02,0.8,,P01,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJRWM,SJRWMD Field Data,No D.O. collected due to suspected bad reading (reading negative D.O.) KR,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,5/23/2011 10:10,0.9,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJRWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,5/23/2011 10:10,79,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,21FLSJRWM,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,5/23/2011 10:10,10.0982399,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJRWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,6/20/2011 12:00,0.62,L,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJRWM,SJRWMD Field Data,,Secchi on Bottom
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,6/20/2011 12:00,47,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,21FLSJRWM,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,6/20/2011 12:00,7.339181423,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJRWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,7/21/2011 13:00,0.9,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJRWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,7/21/2011 13:00,41,,GRAB,2.9,5,SM2540D,WATER,Ambient,None,21FLSJRWM,"TestAmerica, Incorporated",,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,7/21/2011 13:00,6.547458649,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJRWM,SJRWMD Laboratory Services,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/18/2011 12:20,1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJRWM,SJRWMD Field Data,"For the N! & SC samples, caps appear switched versus labels. Tested samples. Caps correct. Changed labels to match. : Rainfall for past 2 days: 0.069 in.",
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,8/18/2011 12:20,59,Q,GRAB,2.9,5,SM2540D,WATER,Ambient,None,21FLSJRWM,"TestAmerica, Incorporated","For the N! & SC samples, caps appear switched versus labels. Tested samples. Caps correct. Changed labels to match. : Rainfall for past 2 days: 0.069 in.",Analyzed out of hold due to analyst oversight
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,8/18/2011 12:20,12.31725883,,GRAB,0.5,1.5,EPA180.1 R2.0 1993,WATER,Ambient,None,21FLSJRWM,SJRWMD Laboratory Services,"For the N! & SC samples, caps appear switched versus labels. Tested samples. Caps correct. Changed labels to match. : Rainfall for past 2 days: 0.069 in.",
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,9/21/2011 10:30,0.8,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,BCI,SJRWMD Field Data,Rainfall for past 2 days: 0.548 in.,
