Current and historic data are continuously added to St. Johns River Water Management District's database; 
subsequent reviews may reflect additions or revisions to the data. SJRWMD provides no warranty as to the 
accuracy reliability or completeness of these data. Further information can be obtained by 
contacting St. Johns River Water Management District.


Station,Point_Location_Description,Parameter,Unit_of_Measure,STORET_Number,Sample_Collection_Date_and_Time,Measured_Value,Data_Qualifier_Code,Sample_Type,MDL,PQL,Method_Description,Matrix,Major_Class_Description,Minor_Class_Description,Sample_Collection_Organization,Vendor_name,Sample_Comments,Analyte_Comments
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,09/27/2012 11:40,1.1,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,09/27/2012 11:40,1.1,,P06.00,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,09/27/2012 11:40,29.9,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","","-  Analyst Initial; District Lab not FDOH certified for this Solids analysis."
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,09/27/2012 11:40,9.16853618621826,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,11/01/2012 12:00,.85,,P05.80,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,11/01/2012 12:00,.85,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,11/01/2012 12:00,22.9,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","","-  Analyst Initial; District Lab not FDOH certified for this Solids analysis."
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,11/01/2012 12:00,5.51415014266968,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,11/26/2012 13:25,1.9,,P05.80,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,11/26/2012 13:25,1.9,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,11/26/2012 13:25,27.4,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","","-  Analyst Initial; District Lab not FDOH certified for this Solids analysis."
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,11/26/2012 13:25,5.80610704421997,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,12/19/2012 10:20,.9,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,12/19/2012 10:20,.9,,P05.58,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,12/19/2012 10:20,9.6,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,12/19/2012 10:20,6.15911531448364,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,01/30/2013 09:50,1.4,,P05.22,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,01/30/2013 09:50,1.4,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,01/30/2013 09:50,10.3,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,01/30/2013 09:50,4.35072469711304,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,02/28/2013 09:20,.9,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,02/28/2013 09:20,.9,,P05.69,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,02/28/2013 09:20,38.7,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,02/28/2013 09:20,8.50773239135742,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,03/28/2013 09:55,1.15,,P03.95,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,03/28/2013 09:55,1.15,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,03/28/2013 09:55,11.8,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,03/28/2013 09:55,2.75711488723755,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,04/23/2013 09:40,.65,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,04/23/2013 09:40,.65,,P06.70,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,04/23/2013 09:40,19.2,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,04/23/2013 09:40,9.53932952880859,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,05/15/2013 09:35,.8,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,05/15/2013 09:35,.8,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,05/15/2013 09:35,11.1,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,05/15/2013 09:35,8.13083457946777,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,06/26/2013 09:20,.9,,P04.30,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,06/26/2013 09:20,.9,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,06/26/2013 09:20,12,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,06/26/2013 09:20,2.45271229743958,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,07/18/2013 09:40,.8,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,07/18/2013 09:40,.8,,P04.90,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,07/18/2013 09:40,21,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,07/18/2013 09:40,1.91978359222412,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,08/19/2013 10:15,1.7,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,08/19/2013 10:15,1.7,,P05.60,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,08/19/2013 10:15,8.6,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,08/19/2013 10:15,1.52437305450439,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,09/30/2013 10:25,.9,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","SC early May2019 changed sample type to GRAB",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,09/30/2013 10:25,.9,,P05.70,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,09/30/2013 10:25,9,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","SC early May2019 changed sample type to GRAB",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,09/30/2013 10:25,1.55769908428192,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","SC early May2019 changed sample type to GRAB",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,10/21/2013 09:55,1.1,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Field Data","Did not obtain wind direction;All WQ samples were taken with two van dorn grabs  placed within a churn",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,10/21/2013 09:55,1.1,,P02.20,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Field Data","Did not obtain wind direction",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,10/21/2013 09:55,15.4,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Laboratory Services","Did not obtain wind direction;All WQ samples were taken with two van dorn grabs  placed within a churn",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,10/21/2013 09:55,9.44051361083984,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Laboratory Services","Did not obtain wind direction;All WQ samples were taken with two van dorn grabs  placed within a churn",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,11/21/2013 09:50,1.2,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,11/21/2013 09:50,1.2,,P08.00,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,11/21/2013 09:50,15.3,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,11/21/2013 09:50,9.55317878723145,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,12/11/2013 09:00,1.2,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,12/11/2013 09:00,1.2,,P05.00,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,12/11/2013 09:00,12.2,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,12/11/2013 09:00,6.44669485092163,Q,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","","1228-12/20/2013 Analyst Rerun; Analyzed out of time frame due to instrument issues."
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,01/22/2014 13:35,1.8,,P06.50,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,01/22/2014 13:35,1.8,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,01/22/2014 13:35,5.3,I,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,01/22/2014 13:35,3.00227618217468,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,02/12/2014 09:15,1,,P06.25,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,02/12/2014 09:15,1,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,02/12/2014 09:15,13.3,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,02/12/2014 09:15,5.93100738525391,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,03/11/2014 09:25,1.25,,P06.10,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,03/11/2014 09:25,1.25,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,03/11/2014 09:25,6.9,I,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,03/11/2014 09:25,3.84203314781189,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,04/14/2014 11:05,.8,,P05.40,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,04/14/2014 11:05,.8,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,04/14/2014 11:05,7.3,I,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,04/14/2014 11:05,4.1690526008606,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,05/12/2014 09:15,1.3,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,05/12/2014 09:15,1.3,,P05.70,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,05/12/2014 09:15,7.9,I,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,05/12/2014 09:15,4.59127902984619,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,06/10/2014 09:35,.9,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,06/10/2014 09:35,.9,,P05.40,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,06/10/2014 09:35,15.4,I,GRAB,4,16,"SM 21st Ed 2540D",WATER,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,06/10/2014 09:35,6.8199634552002,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,SJRWMD/21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,07/17/2014 09:05,.8,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,07/17/2014 09:05,.8,,P04.40,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,07/17/2014 09:05,8.2,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,07/17/2014 09:05,10.2303676605225,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,08/11/2014 08:50,.8,,P06.10,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,08/11/2014 08:50,.8,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,08/11/2014 08:50,21.1,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,08/11/2014 08:50,11.0550928115845,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,09/15/2014 09:15,.8,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,09/15/2014 09:15,.8,,P04.90,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,09/15/2014 09:15,16,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,09/15/2014 09:15,9.24854946136475,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,10/13/2014 13:00,1.65,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,10/13/2014 13:00,1.65,,P05.90,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,10/13/2014 13:00,11.9,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,10/13/2014 13:00,5.99189758300781,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,11/20/2014 10:15,1.2,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,11/20/2014 10:15,1.2,,P06.00,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","TSS",mg/L,530,11/20/2014 10:15,9,,GRAB,2,8,"SM 21st Ed 2540D",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Turbidity",ntu,82079,11/20/2014 10:15,5.12050008773804,,GRAB,.5,1.5,"EPA180.1 R2.0 1993",WATER,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Laboratory Services","",""
JXTR17,"Confluence of Tolomato and Guana Rivers - ICWW","Secchi",m,78,12/11/2014 09:00,1.6,,GRAB,,,"DISTRICT FIELD SOP",FIELD DATA,Ambient,None,21FLSJWM/SJRWMD,"SJRWMD Field Data","",""
